distance_km,turn_count,hour_of_day,day_of_week,hazard_count,avg_speed_limit,eta_minutes
4.92,31,3,5,0,50,10.3
3.75,119,4,5,0,50,14.5
7.61,31,2,6,0,50,10.6
10.26,38,10,6,0,50,13.78
6.3,55,2,0,0,50,10.95
9.76,52,13,0,0,50,14.87
8.11,93,2,1,0,50,16.25
1.69,132,6,1,0,50,12.25
2.0,200,9,1,0,50,20.57
23.71,31,10,1,0,50,21.27
25.55,275,16,1,0,50,81.93
6.84,15,2,3,0,50,8.18
8.83,43,11,3,0,50,14.43
13.36,93,12,3,0,50,26.45
4.14,41,1,4,0,50,7.67
41.35,38,13,4,0,50,29.82
2.72,41,2,0,0,50,5.43
6.92,123,11,0,0,50,17.87
9.02,42,1,1,0,50,15.02
9.96,42,11,1,0,50,14.27
11.88,147,1,2,0,50,27.25
8.71,88,1,3,0,50,30.72
9.25,77,11,3,0,50,18.58
7.23,46,11,4,0,50,13.12
11.85,147,5,5,0,50,51.38
19.3,354,6,6,0,50,92.68
2.53,26,8,6,0,50,6.72
6.64,56,3,0,0,50,10.58
7.08,40,15,0,0,50,9.83
8.51,29,2,1,0,50,14.2
12.12,26,11,1,0,50,16.25
10.17,97,12,1,0,50,24.55
9.74,20,16,1,0,50,11.68
7.85,40,2,3,0,50,15.1
8.25,23,16,3,0,50,9.65
2.6,131,1,4,0,50,23.12
8.83,212,2,4,0,50,32.47
1.81,62,5,4,0,50,19.07
12.66,205,10,4,0,50,36.88
12.89,90,14,4,0,50,24.68
10.4,37,16,4,0,50,13.03
8.3,125,0,0,0,50,18.15
86.23,173,16,5,0,50,72.22
60.47,38,1,6,0,50,47.03
7.83,20,11,4,0,50,10.05
16.93,763,4,5,0,50,92.8
10.12,94,13,1,0,50,17.45
3.33,41,3,2,0,50,7.85
10.42,29,8,2,0,50,17.1
2.15,47,5,3,0,50,20.25
11.95,147,4,6,0,50,32.75
9.72,92,6,6,0,50,29.07
6.44,25,7,6,0,50,10.75
10.36,22,13,0,0,50,10.52
5.8,76,2,1,0,50,10.27
7.71,58,14,1,0,50,12.57
9.23,18,14,2,0,50,10.73
8.69,48,3,3,0,50,14.12
9.43,23,15,3,0,50,11.72
10.19,93,1,4,0,50,20.32
20.61,486,10,4,0,50,77.0
6.16,87,11,4,0,50,16.45
7.0,86,8,5,0,50,16.83
2.48,72,11,5,0,50,10.37
21.38,366,6,6,0,50,78.83
7.95,30,3,0,0,50,12.18
6.79,50,15,1,0,50,10.22
7.89,14,14,2,0,50,9.35
9.71,81,2,3,0,50,18.42
11.48,37,14,3,0,50,15.5
1.26,163,13,4,0,50,11.37
6.61,12,14,4,0,50,12.23
219.46,155,5,5,0,50,185.27
19.17,642,7,6,0,50,117.35
5.82,68,10,6,0,50,16.93
2.51,125,2,0,0,50,11.25
10.56,399,3,0,0,50,54.77
4.88,345,4,0,0,50,39.38
2.28,251,5,0,0,50,21.48
219.38,151,6,0,0,50,186.22
8.65,37,2,1,0,50,12.53
9.33,24,16,1,0,50,12.85
11.05,44,2,2,0,50,17.05
9.27,39,16,2,0,50,13.02
9.67,95,2,3,0,50,20.85
10.31,36,16,3,0,50,12.97
8.85,41,2,4,0,50,14.87
4.78,124,11,4,0,50,15.7
4.3,91,13,4,0,50,13.9
10.88,44,15,4,0,50,15.47
17.92,63,8,5,0,50,24.12
10.81,36,11,5,0,50,14.87
4.64,79,9,6,0,50,17.55
17.59,58,13,6,0,50,24.57
8.56,34,4,3,0,50,13.88
10.66,50,15,3,0,50,13.9
9.17,29,3,4,0,50,15.42
10.04,38,2,5,0,50,17.1
15.55,157,9,6,0,50,33.55
11.19,55,13,6,0,50,17.5
9.72,57,3,0,0,50,17.7
9.98,29,15,0,0,50,12.45
9.19,41,2,1,0,50,17.63
7.82,135,14,1,0,50,15.42
5.52,312,14,1,0,50,52.03
4.57,145,5,3,0,50,18.48
99.98,350,5,3,0,50,136.05
17.18,139,10,6,0,50,29.0
8.02,28,2,0,0,50,12.48
10.1,28,13,0,0,50,13.1
9.36,50,1,1,0,50,21.4
10.47,91,10,1,0,50,24.07
10.7,59,13,2,0,50,16.83
94.02,98,3,5,0,50,103.28
95.55,421,7,5,0,50,137.0
2.98,67,9,5,0,50,10.43
103.13,447,9,6,0,50,113.58
3.88,246,12,6,0,50,25.05
8.76,48,3,0,0,50,14.85
18.13,100,11,0,0,50,41.6
7.68,81,13,0,0,50,16.92
8.72,27,2,1,0,50,13.73
9.96,41,11,1,0,50,14.43
8.93,56,2,2,0,50,14.92
8.89,43,13,2,0,50,13.67
10.09,67,1,3,0,50,20.73
10.04,22,14,3,0,50,12.37
8.15,59,1,4,0,50,21.32
9.78,31,12,4,0,50,13.63
26.76,98,6,5,0,50,58.73
28.69,84,8,5,0,50,45.0
1.05,24,12,6,0,50,8.85
10.07,71,14,6,0,50,19.6
10.35,27,13,0,0,50,14.8
9.15,28,2,1,0,50,13.45
9.82,28,16,1,0,50,12.58
9.0,21,12,2,0,50,13.15
11.95,183,12,3,0,50,45.98
9.41,86,0,4,0,50,22.45
10.43,75,10,4,0,50,30.35
8.97,65,2,0,0,50,23.95
9.9,36,16,0,0,50,12.18
20.84,62,8,1,0,50,31.7
7.7,14,18,1,0,50,8.95
4.95,3,20,2,0,50,6.32
9.3,41,2,3,0,50,16.57
15.55,237,11,3,0,50,29.7
9.77,54,3,4,0,50,16.12
9.05,33,13,4,0,50,12.82
3.39,124,2,5,0,50,16.8
2.1,76,5,5,0,50,8.87
3.53,37,6,5,0,50,10.7
4.54,195,6,6,0,50,30.58
8.98,34,2,0,0,50,15.4
10.4,50,11,0,0,50,14.57
10.58,40,2,1,0,50,25.53
11.1,96,12,1,0,50,24.05
1.89,206,13,1,0,50,15.88
19.46,88,7,2,0,50,36.03
29.14,539,22,5,0,50,140.23
10.33,53,15,1,0,50,12.98
23.01,75,15,2,0,50,25.4
8.63,29,2,3,0,50,12.43
2.57,99,10,3,0,50,25.08
9.37,20,13,3,0,50,11.93
9.22,33,2,4,0,50,14.68
10.1,78,10,4,0,50,35.4
54.04,395,0,5,0,50,127.55
6.88,49,4,5,0,50,12.27
1.7,57,8,5,0,50,10.85
8.54,28,2,1,0,50,14.05
16.82,175,11,1,0,50,50.93
11.88,24,13,1,0,50,17.03
7.83,28,4,2,0,50,11.3
9.53,23,0,3,0,50,11.3
8.3,55,9,3,0,50,24.25
0.99,137,11,3,0,50,11.12
10.47,59,20,3,0,50,15.27
10.03,44,19,4,0,50,16.13
3.5,89,16,5,0,50,12.38
16.45,533,16,5,0,50,82.1
36.51,141,5,6,0,50,19.62
10.16,52,10,0,0,50,14.57
10.32,52,21,0,0,50,13.8
8.55,43,11,1,0,50,16.27
8.0,17,22,1,0,50,9.48
9.19,48,10,2,0,50,15.1
9.98,75,21,2,0,50,14.62
10.36,287,8,5,0,50,99.23
13.41,123,11,5,0,50,34.68
16.36,339,12,5,0,50,60.47
14.76,113,16,1,0,50,28.38
10.07,107,17,1,0,50,29.07
10.52,35,21,1,0,50,13.67
12.1,56,12,3,0,50,22.6
13.39,237,16,3,0,50,29.63
8.73,21,22,3,0,50,11.18
7.73,90,9,4,0,50,21.15
7.39,34,0,5,0,50,8.97
22.2,97,8,5,0,50,42.28
13.75,128,9,5,0,50,39.37
24.21,91,10,5,0,50,49.55
316.04,160,6,6,0,50,265.45
300.18,391,12,6,0,50,279.28
24.6,11,10,0,0,50,17.1
8.44,767,11,0,0,50,84.75
3.01,69,13,0,0,50,17.28
160.02,634,13,0,0,50,189.85
4.71,44,17,0,0,50,11.7
0.75,45,17,0,0,50,8.02
90.11,23,8,1,0,50,69.92
3.24,72,11,1,0,50,20.52
37.09,208,13,1,0,50,87.57
85.38,41,15,1,0,50,81.87
170.31,503,8,2,0,50,243.65
31.91,741,16,2,0,50,198.53
10.39,80,20,2,0,50,27.03
4.91,356,20,2,0,50,49.9
90.21,106,9,3,0,50,70.13
62.91,62,11,3,0,50,67.28
138.68,81,14,3,0,50,139.8
87.34,126,17,3,0,50,123.18
3.84,36,21,3,0,50,7.97
1.86,22,8,4,0,50,6.98
216.71,106,9,4,0,50,254.22
67.54,186,13,4,0,50,72.28
174.83,628,15,4,0,50,297.17
165.96,237,9,5,0,50,161.08
5.38,197,13,5,0,50,38.92
6.49,349,14,5,0,50,59.7
8.77,74,15,5,0,50,27.15
239.68,369,17,5,0,50,271.95
6.7,32,22,5,0,50,12.2
3.99,88,17,1,0,50,21.23
0.85,60,18,1,0,50,5.98
25.75,84,21,2,0,50,45.43
25.41,65,22,2,0,50,37.18
7.84,71,19,3,0,50,19.15
11.31,281,17,4,0,50,39.28
7.56,128,9,5,0,50,46.53
8.64,31,11,5,0,50,15.25
7.02,38,10,6,0,50,12.92
5.5,208,11,6,0,50,30.73
16.47,243,17,0,0,50,57.7
10.2,127,17,1,0,50,34.78
9.93,39,20,2,0,50,13.27
5.7,77,17,4,0,50,20.13
19.65,154,18,4,0,50,43.58
17.18,107,19,4,0,50,19.87
5.24,37,20,4,0,50,10.13
5.41,28,20,4,0,50,22.15
4.84,197,21,4,0,50,37.05
30.9,74,12,5,0,50,34.18
1.8,78,22,6,0,50,7.1
39.68,272,1,0,0,50,63.22
17.71,26,3,0,0,50,19.55
1.74,72,4,0,0,50,14.57
2.24,75,6,3,0,50,23.03
17.6,127,8,3,0,50,118.38
4.33,115,10,3,0,50,9.35
26.03,442,5,4,0,50,61.05
5.89,206,1,5,0,50,41.03
1.9,22,2,5,0,50,5.53
7.35,124,2,5,0,50,16.77
27.38,58,5,0,0,50,22.4
16.58,638,7,0,0,50,108.95
1.36,100,9,0,0,50,10.5
3.15,32,3,1,0,50,15.35
2.01,46,6,1,0,50,6.05
3.02,156,7,1,0,50,23.3
7.0,40,9,1,0,50,14.0
11.58,321,11,1,0,50,105.43
9.04,115,5,2,0,50,27.02
16.36,113,9,2,0,50,44.4
85.83,1305,4,3,0,50,235.33
43.28,369,10,3,0,50,91.6
9.49,119,0,4,0,50,30.6
26.66,33,21,5,0,50,27.87
20.36,64,7,2,0,50,38.32
29.91,125,21,6,0,50,48.72
9.81,209,8,0,0,50,30.23
8.27,22,23,1,0,50,10.2
25.15,715,10,6,0,50,116.27
10.05,63,19,0,0,50,24.15
9.2,53,10,1,0,50,15.5
9.84,37,21,1,0,50,13.9
10.15,35,22,2,0,50,11.93
9.86,75,9,3,0,50,19.4
8.25,46,22,3,0,50,12.1
10.38,43,21,4,0,50,14.63
8.6,29,11,0,0,50,12.62
10.07,20,13,1,0,50,13.0
14.75,158,2,2,0,50,37.92
130.14,119,5,2,0,50,118.67
96.23,275,7,2,0,50,133.92
3.35,141,10,2,0,50,20.17
11.75,392,12,2,0,50,66.0
2.7,40,3,4,0,50,11.1
98.07,118,8,4,0,50,96.1
124.05,253,10,4,0,50,147.42
7.87,20,2,1,0,50,12.77
3.22,39,11,1,0,50,17.42
27.24,110,12,1,0,50,56.18
1.13,66,1,2,0,50,8.8
9.58,53,2,2,0,50,16.83
2.3,109,10,2,0,50,18.5
13.52,102,14,2,0,50,35.42
9.8,50,1,3,0,50,16.58
9.12,27,4,4,0,50,14.17
9.85,28,12,4,0,50,14.02
34.74,716,5,6,0,50,154.27
33.34,238,9,6,0,50,68.67
7.14,69,12,6,0,50,16.27
9.28,21,4,0,0,50,13.17
11.41,21,14,0,0,50,18.83
9.52,50,2,1,0,50,16.75
11.43,30,15,1,0,50,19.17
8.04,19,2,2,0,50,12.25
8.46,18,12,2,0,50,12.25
9.29,67,13,3,0,50,17.67
9.23,27,3,4,0,50,14.5
46.21,448,5,4,0,50,134.57
9.85,45,15,0,0,50,14.1
9.28,27,3,1,0,50,15.33
10.18,23,15,1,0,50,12.75
9.42,28,4,2,0,50,16.17
10.56,73,12,2,0,50,21.08
7.77,36,4,3,0,50,14.5
10.51,48,10,4,0,50,25.52
9.46,21,4,6,0,50,15.25
10.16,33,13,6,0,50,14.75
10.1,22,12,0,0,50,14.17
7.54,3850,10,0,0,50,38.42
2.03,783,11,0,0,50,9.93
2.11,1212,11,0,0,50,14.17
6.44,3695,0,1,0,50,38.17
1.47,693,11,1,0,50,6.93
1.0,694,12,1,0,50,5.98
4.96,1858,0,2,0,50,18.3
7.67,5428,10,4,0,50,51.85
1.69,1346,12,4,0,50,14.72
6.29,2866,4,5,0,50,35.13
2.18,1214,5,5,0,50,15.87
2.76,2438,5,5,0,50,26.0
1.72,1304,6,5,0,50,13.73
1.84,874,6,5,0,50,8.93
7.16,3558,0,0,0,50,41.07
2.31,605,9,4,0,50,7.42
2.76,1447,10,4,0,50,13.4
10.34,6064,11,4,0,50,62.43
2.63,1527,5,5,0,50,21.42
45.1,19277,5,5,0,50,198.8
6.67,2532,11,6,0,50,29.98
5.89,1564,10,5,0,50,15.45
18.91,10857,8,6,0,50,111.97
6.34,3688,0,0,0,50,34.48
8.46,3025,10,4,0,50,31.57
8.9,2146,5,5,0,50,23.0
6.94,2546,6,5,0,50,25.2
8.5,1669,7,6,0,50,19.3
2.81,1540,7,6,0,50,13.65
1.57,646,9,6,0,50,5.42
11.79,2304,11,6,0,50,38.02
6.05,3344,0,0,0,50,33.27
5.88,2978,12,3,0,50,34.87
6.02,3773,0,5,0,50,35.38
14.34,12879,8,5,0,50,135.1
3.29,2190,11,5,0,50,26.32
8.39,2607,0,6,0,50,27.28
8.98,2186,11,6,0,50,22.87
5.91,3996,0,0,0,50,37.05
10.4,2857,10,0,0,50,40.62
0.99,340,12,0,0,50,5.82
5.87,3038,13,0,0,50,31.47
8.19,2035,0,1,0,50,21.9
7.15,1651,11,1,0,50,18.33
7.41,1954,11,2,0,50,22.6
7.8,1858,1,3,0,50,21.23
5.62,3929,0,4,0,50,37.0
56.58,34275,3,5,0,50,378.15
2.97,2132,0,6,0,50,23.4
166.2,18939,0,6,0,50,232.58
9.08,11,11,3,0,50,19.95
3.55,10,1,4,0,50,18.8
1.6,4,5,4,0,50,7.15
2.8,12,7,4,0,50,15.65
29.74,45,23,4,0,50,45.22
33.39,60,7,5,0,50,110.23
14.05,30,22,5,0,50,27.33
10.41,34,23,5,0,50,21.17
28.05,46,7,6,0,50,71.47
7.56,22,1,0,0,50,24.43
8.48,17,11,1,0,50,23.18
7.65,9,11,2,0,50,22.9
8.13,14,1,4,0,50,24.55
34.77,69,22,4,0,50,80.88
13.36,9,7,5,0,50,27.82
5.54,33,7,5,0,50,42.25
33.8,41,22,5,0,50,59.95
33.37,82,7,6,0,50,114.05
7.4,7,0,0,0,50,28.22
7.98,15,1,1,0,50,22.28
7.8,13,1,2,0,50,28.68
7.42,9,11,2,0,50,23.33
4.42,8,0,3,0,50,12.53
8.33,6,11,3,0,50,23.7
3.15,10,4,4,0,50,15.08
1.68,8,7,4,0,50,8.3
6.41,13,6,2,0,50,10.55
6.9,8,8,2,0,50,12.87
19.73,67,11,6,0,50,58.85
5.5,21,13,6,0,50,15.75
15.41,51,15,6,0,50,35.85
72.06,161,9,5,0,50,87.13
22.14,161,11,5,0,50,45.12
91.62,162,15,5,0,50,115.08
2.44,17,15,5,0,50,14.15
10.69,58,15,5,0,50,38.72
6.14,34,16,5,0,50,18.73
10.31,58,17,5,0,50,42.1
58.0,143,8,6,0,50,157.82
38.5,494,14,6,0,50,140.15
23.72,115,16,6,0,50,60.8
7.34,164,6,0,0,50,41.78
3.48,132,18,0,0,50,22.95
1.83,48,7,1,0,50,6.37
8.76,131,17,1,0,50,31.07
4.28,52,19,1,0,50,13.97
5.47,33,8,2,0,50,14.65
12.82,283,17,2,0,50,40.83
8.39,146,21,2,0,50,23.52
2.16,48,7,3,0,50,6.98
2.13,53,7,4,0,50,6.85
8.25,129,17,4,0,50,35.87
1.01,57,8,5,0,50,5.47
1.14,129,9,5,0,50,13.6
7.24,375,10,5,0,50,80.78
28.26,97,12,5,0,50,29.62
22.87,140,15,5,0,50,31.55
22.27,273,17,5,0,50,76.97
7.06,125,13,6,0,50,28.68
24.16,72,18,6,0,50,22.83
24.51,106,19,6,0,50,29.43
2.04,55,8,0,0,50,12.25
4.6,131,17,0,0,50,39.8
3.15,62,19,0,0,50,11.18
22.93,19,2,2,0,50,14.32
2.28,32,17,2,0,50,7.72
7.92,100,19,2,0,50,26.72
15.02,0,20,2,0,50,10.97
6.04,81,1,0,0,50,20.02
9.5,68,15,0,0,50,22.97
8.27,137,1,1,0,50,28.17
8.43,59,11,1,0,50,18.65
7.44,71,1,2,0,50,24.7
2.37,42,13,2,0,50,5.17
7.58,53,13,2,0,50,11.35
8.71,181,1,3,0,50,36.05
9.01,44,16,3,0,50,14.47
289.16,432,0,4,0,50,243.95
15.96,201,5,4,0,50,67.33
8.9,98,9,4,0,50,29.57
293.03,207,11,4,0,50,225.38
18.2,178,6,5,0,50,44.28
4.73,198,7,5,0,50,38.78
23.34,466,8,5,0,50,99.22
8.56,368,13,5,0,50,42.55
7.91,116,4,6,0,50,24.43
7.99,70,17,6,0,50,13.77
6.96,67,1,0,0,50,25.5
13.09,252,9,0,0,50,72.17
8.66,194,4,1,0,50,29.95
24.73,249,15,1,0,50,58.88
2.46,51,9,2,0,50,6.77
13.63,416,12,2,0,50,56.55
1.93,292,2,3,0,50,22.92
1.84,182,14,3,0,50,15.98
25.47,569,8,4,0,50,114.63
23.14,236,17,4,0,50,45.6
3.33,196,3,5,0,50,38.0
24.78,276,6,5,0,50,55.67
8.99,559,7,6,0,50,62.93
8.99,218,0,0,0,50,25.17
9.41,175,11,0,0,50,29.0
8.0,114,1,1,0,50,22.57
2.34,157,5,1,0,50,12.17
8.86,124,11,1,0,50,22.4
2.68,62,4,2,0,50,7.37
17.39,1274,8,2,0,50,129.57
8.82,176,1,3,0,50,24.37
7.42,146,10,3,0,50,19.5
1.88,110,10,3,0,50,8.47
15.07,197,13,3,0,50,33.65
7.69,138,1,4,0,50,20.7
9.09,185,13,4,0,50,18.65
5.18,56,2,6,0,50,11.3
7.01,98,6,6,0,50,20.1
4.73,196,8,0,0,50,19.13
8.7,147,6,1,0,50,25.87
2.8,232,11,1,0,50,25.02
7.54,171,14,1,0,50,14.52
5.8,74,5,2,0,50,11.1
2.15,75,6,2,0,50,10.1
8.42,129,1,3,0,50,21.53
5.4,205,9,3,0,50,18.93
30.96,1314,12,3,0,50,134.15
3.79,418,15,3,0,50,35.87
8.65,179,1,4,0,50,24.1
2.07,90,4,4,0,50,8.97
9.75,386,7,4,0,50,43.7
12.66,69,11,4,0,50,21.5
8.42,102,1,1,0,50,24.07
12.77,35,11,1,0,50,19.88
8.41,192,1,4,0,50,38.07
8.6,206,1,3,0,50,40.13
14.16,130,11,3,0,50,34.15
8.56,135,1,4,0,50,26.08
14.09,61,11,4,0,50,23.33
8.52,149,1,1,0,50,33.4
9.4,42,11,1,0,50,18.6
8.68,155,1,2,0,50,28.75
8.6,134,1,4,0,50,30.77
9.39,77,11,4,0,50,26.72
1.06,133,15,6,0,50,12.67
2.36,311,11,0,0,50,27.3
19.32,306,12,5,0,50,56.57
4.25,317,13,5,0,50,35.07
2.45,260,14,5,0,50,27.47
3.13,128,15,5,0,50,11.77
12.09,304,22,5,0,50,41.23
8.68,174,1,1,0,50,39.7
4.41,58,1,2,0,50,13.88
12.82,58,11,2,0,50,17.5
8.61,162,1,3,0,50,29.7
12.79,44,11,3,0,50,23.32
8.68,93,2,4,0,50,24.1
11.34,55,11,4,0,50,20.08
24.0,181,1,6,0,50,62.47
17.57,117,11,6,0,50,30.23
10.81,145,1,1,0,50,28.32
12.77,36,11,1,0,50,19.88
18.73,232,23,1,0,50,59.17
18.04,109,10,2,0,50,38.43
8.69,173,1,3,0,50,29.62
12.81,70,11,3,0,50,19.17
10.99,157,1,4,0,50,32.7
12.75,74,11,4,0,50,18.4
16.94,62,3,5,0,50,25.83
14.19,51,6,5,0,50,23.33
1.97,119,6,5,0,50,11.6
5.16,193,7,5,0,50,22.17
6.18,113,3,6,0,50,19.8
10.15,28,5,6,0,50,13.0
10.97,190,1,1,0,50,34.68
9.29,57,12,1,0,50,20.43
9.34,39,15,2,0,50,14.38
8.68,170,1,3,0,50,34.35
10.13,105,11,3,0,50,22.8
11.03,158,1,4,0,50,31.17
9.28,160,11,4,0,50,26.57
22.37,63,7,1,0,50,35.83
22.68,153,9,1,0,50,44.77
21.43,202,12,1,0,50,53.1
10.95,157,1,3,0,50,31.37
10.1,104,11,3,0,50,22.42
11.06,128,1,4,0,50,25.55
10.14,99,11,4,0,50,24.83
50.05,135,5,5,0,50,56.8
11.04,165,1,2,0,50,27.98
10.12,71,12,2,0,50,17.97
11.07,292,1,3,0,50,43.5
10.1,122,11,3,0,50,28.17
11.11,181,1,4,0,50,31.63
10.12,106,11,4,0,50,25.1
128.36,661,0,6,0,50,180.68
136.35,1011,9,6,0,50,203.98
5.89,58,14,6,0,50,13.23
10.97,152,1,1,0,50,31.42
11.0,182,1,3,0,50,32.8
10.14,74,11,3,0,50,23.3
10.82,179,1,1,0,50,37.17
10.11,190,10,0,0,50,39.33
22.92,413,2,2,0,50,87.47
17.48,56,12,2,0,50,27.7
20.77,108,8,5,0,50,41.55
29.74,156,13,5,0,50,42.93
4.88,65,7,6,0,50,11.6
5.11,28,12,6,0,50,7.75
18.74,1386,16,0,0,50,144.73
8.61,152,1,1,0,50,31.97
12.72,70,11,1,0,50,18.4
8.26,137,2,2,0,50,23.8
12.77,57,11,2,0,50,19.4
8.43,106,0,4,0,50,25.83
12.65,90,10,4,0,50,19.97
8.22,73,1,6,0,50,18.9
14.24,209,9,6,0,50,40.27
8.38,85,1,0,0,50,20.1
12.82,55,9,0,0,50,18.75
1.85,81,20,5,0,50,11.0
12.49,5,11,0,0,50,34.4
11.59,7,1,2,0,50,27.2
14.42,56,12,2,0,50,26.62
117.52,580,1,3,0,50,256.58
3.08,29,0,4,0,50,13.07
4.65,16,1,5,0,50,17.37
19.35,115,8,5,0,50,38.2
12.96,34,4,0,0,50,18.67
13.39,52,11,0,0,50,22.07
13.1,39,3,1,0,50,24.97
13.4,64,11,1,0,50,23.58
13.03,122,0,2,0,50,57.92
13.43,55,10,3,0,50,33.9
5.91,31,4,4,0,50,11.77
13.49,138,11,4,0,50,55.02
1.3,33,2,5,0,50,5.15
1.62,32,2,5,0,50,6.78
6.5,199,11,5,0,50,27.05
19.05,91,6,6,0,50,47.2
5.67,81,11,6,0,50,17.42
12.57,101,12,6,0,50,34.33
3.44,34,7,5,0,50,9.03
8.05,71,7,5,0,50,18.87
4.9,17,8,5,0,50,8.62
92.87,594,8,5,0,50,217.78
3.53,53,2,1,0,50,11.32
4.08,120,10,1,0,50,27.17
3.07,123,14,1,0,50,15.5
7.49,182,9,2,0,50,38.45
21.07,224,3,3,0,50,64.05
10.87,155,8,3,0,50,33.3
3.73,134,10,3,0,50,27.25
2.82,374,10,4,0,50,31.03
13.18,765,14,4,0,50,90.88
23.34,469,6,5,0,50,99.4
9.91,314,13,5,0,50,31.58
2.14,5,2,6,0,50,6.42
21.4,22,3,6,0,50,46.75
35.87,92,9,6,0,50,90.08
2.64,14,0,0,0,50,8.68
12.72,46,0,1,0,50,54.5
16.95,22,12,3,0,50,31.47
8.51,16,0,4,0,50,25.85
10.85,24,4,4,0,50,24.32
20.9,43,9,4,0,50,72.17
13.34,15,16,5,0,50,20.23
40.56,109,0,6,0,50,160.42
33.62,84,7,6,0,50,93.73
10.48,21,11,6,0,50,28.6
13.81,22,23,6,0,50,24.33
9.04,24,11,0,0,50,28.87
3.41,9,23,0,0,50,17.0
11.99,25,0,3,0,50,24.2
12.76,27,9,3,0,50,26.33
1.26,11,23,3,0,50,7.62
9.82,9,10,4,0,50,15.92
47.75,7,4,5,0,50,52.55
2.92,0,6,5,0,50,10.28
12.41,4,7,5,0,50,12.13
18.58,11,8,5,0,50,25.93
1.28,0,9,5,0,50,5.05
13.49,4,9,5,0,50,7.17
17.42,8,9,5,0,50,27.52
1.01,0,10,5,0,50,7.5
1.75,0,11,5,0,50,6.92
28.48,3,11,5,0,50,17.95
43.73,66,14,5,0,50,34.28
52.79,34,15,5,0,50,60.1
15.97,7,16,5,0,50,12.45
89.52,61,17,5,0,50,69.62
31.54,12,18,5,0,50,31.15
12.01,9,20,5,0,50,12.4
13.34,12,20,5,0,50,13.18
43.6,20,21,5,0,50,25.25
103.6,54,22,5,0,50,70.37
52.94,41,0,6,0,50,54.42
232.48,685,6,1,0,50,306.33
63.77,301,8,2,0,50,106.32
85.5,99,12,2,0,50,68.45
126.98,106,14,2,0,50,109.42
159.24,75,18,2,0,50,119.72
17.13,40,1,4,0,50,50.93
4.21,8,3,4,0,50,6.8
40.83,7,12,4,0,50,23.88
169.47,93,12,4,0,50,172.25
18.57,5,18,4,0,50,11.43
21.12,0,22,4,0,50,13.92
9.45,1,22,4,0,50,8.88
8.53,3,23,4,0,50,14.37
18.38,3,23,4,0,50,13.88
13.19,3,0,5,0,50,7.72
31.09,0,1,5,0,50,20.1
14.74,27,23,6,0,50,27.33
7.9,19,10,0,0,50,16.53
14.58,63,0,1,0,50,66.57
11.5,46,9,1,0,50,48.12
13.07,20,23,1,0,50,20.87
3.09,16,10,2,0,50,12.35
5.39,21,0,3,0,50,13.48
3.72,13,0,3,0,50,12.9
20.07,34,10,3,0,50,61.33
3.11,14,23,3,0,50,8.78
5.44,3,10,4,0,50,7.25
3.02,15,11,4,0,50,8.38
19.13,17,23,4,0,50,16.33
7.28,22,3,5,0,50,14.5
8.85,45,15,6,0,50,27.25
1.95,8,11,0,0,50,8.45
25.2,34,18,0,0,50,30.5
3.31,21,10,1,0,50,14.45
13.52,38,10,2,0,50,43.65
31.02,87,9,3,0,50,113.18
25.67,6,12,3,0,50,17.8
3.25,4,16,3,0,50,9.95
61.98,16,17,3,0,50,39.78
12.37,7,18,3,0,50,11.72
168.94,37,22,3,0,50,84.98
122.56,48,0,4,0,50,71.6
719.8,373,2,4,0,50,463.12
143.03,119,10,4,0,50,112.03
22.6,30,12,4,0,50,41.22
2.87,11,14,4,0,50,8.27
1.24,7,0,5,0,50,5.92
1.65,16,1,5,0,50,14.92
21.47,28,3,5,0,50,34.9
9.61,34,4,5,0,50,40.75
16.57,26,18,5,0,50,19.03
26.91,83,6,6,0,50,74.37
12.9,57,11,6,0,50,31.85
18.53,81,0,0,0,50,69.98
150.91,80,14,0,0,50,132.7
158.86,89,19,0,0,50,118.13
38.36,66,1,1,0,50,64.4
7.43,33,4,1,0,50,14.88
24.06,78,6,1,0,50,69.57
4.76,27,10,1,0,50,15.82
13.39,83,10,1,0,50,54.25
12.73,33,11,1,0,50,37.65
39.16,117,14,1,0,50,129.72
16.87,39,13,2,0,50,57.18
1.76,12,19,2,0,50,5.58
23.07,36,6,4,0,50,30.35
19.14,25,13,4,0,50,23.28
16.42,26,10,5,0,50,36.98
6.16,11,14,5,0,50,12.3
37.76,168,5,6,0,50,204.02
22.4,39,0,1,0,50,33.95
14.81,27,9,1,0,50,48.55
6.92,12,10,1,0,50,15.67
2.35,6,8,3,0,50,15.15
17.8,56,12,3,0,50,48.5
1.91,7,20,4,0,50,5.25
61.4,26,21,4,0,50,49.93
85.4,464,22,4,0,50,417.32
89.82,407,7,5,0,50,273.72
54.36,54,11,5,0,50,105.63
10.14,24,10,6,0,50,20.33
3.9,11,11,6,0,50,15.63
17.99,26,14,6,0,50,33.5
5.46,14,23,6,0,50,11.67
13.52,37,0,1,0,50,36.5
17.57,46,9,1,0,50,39.47
14.68,46,0,2,0,50,37.48
17.48,30,9,2,0,50,41.23
18.98,38,14,2,0,50,34.67
22.15,30,9,5,0,50,63.63
17.25,41,14,5,0,50,37.22
9.45,13,23,1,0,50,15.23
10.95,36,0,2,0,50,22.52
13.01,27,10,2,0,50,27.67
3.52,15,4,6,0,50,8.3
2.58,16,0,3,0,50,10.95
